function,window,status,sync_laps,coup_per,distance
entropy,12,noise,0,False,0.9597406006533717
entropy,12,noise,0,False,0.9324430006001183
entropy,12,noise,0,False,0.9498016106724787
entropy,12,noise,0,False,0.9215125632773967
entropy,12,noise,0,False,0.9410629341796466
entropy,12,noise,0,False,0.9191304083042937
entropy,12,noise,0,False,0.8718137929513927
entropy,12,noise,0,False,0.9412703612411053
entropy,12,noise,0,False,0.9223655079010868
entropy,12,noise,0,False,0.9212996860026863
entropy,12,noise,0,False,0.9180502768143102
entropy,12,noise,0,False,0.911953888676972
entropy,12,noise,0,False,0.9426984468576058
entropy,12,noise,0,False,0.9304722774435275
entropy,12,noise,0,False,0.9223363034557757
entropy,12,noise,0,False,0.9486261222286987
entropy,12,noise,0,False,0.9693101721203741
entropy,12,noise,0,False,0.9219708697877091
entropy,12,noise,0,False,0.9162979427951805
entropy,12,noise,0,False,0.8971808495106952
entropy,12,noise,0,False,0.944985244876912
entropy,12,noise,0,False,0.9690113860922698
entropy,12,noise,0,False,0.9215716094982631
entropy,12,noise,0,False,0.9220194005558768
entropy,12,noise,0,False,0.9530460162709071
entropy,12,noise,0,False,0.9100418303273674
entropy,12,noise,0,False,0.9480130949778589
entropy,12,noise,0,False,0.9499760260084149
entropy,12,noise,0,False,0.943564377904218
entropy,12,noise,0,False,0.911335857836185
entropy,12,noise,0,False,0.858630653288436
entropy,12,noise,0,False,0.9418150231281164
entropy,12,noise,0,False,0.933009698995322
entropy,12,noise,0,False,0.9863791884486679
entropy,12,noise,0,False,0.9244162465344423
entropy,12,noise,0,False,0.9456225888992289
entropy,12,noise,0,False,0.8862027094569895
entropy,12,noise,0,False,0.9336016953407651
entropy,12,noise,0,False,0.9350100732205292
entropy,12,noise,0,False,0.8891175454969769
entropy,12,noise,0,False,0.9317541334252788
entropy,12,noise,0,False,0.926468117629518
entropy,12,noise,0,False,0.9410253002780555
entropy,12,noise,0,False,0.9588820151094903
entropy,12,noise,0,False,0.8859566428911438
entropy,12,noise,0,False,0.9799079967936124
entropy,12,noise,0,False,0.9538932583249067
entropy,12,noise,0,False,0.9006773440090401
entropy,12,noise,0,False,0.9258989989707782
entropy,12,noise,0,False,0.9842349396428232
entropy,12,noise,0,False,0.9385725780285921
entropy,12,noise,0,False,0.9200896719577836
entropy,12,noise,0,False,0.9415521012096375
entropy,12,noise,0,False,0.9073520430891564
entropy,12,noise,0,False,0.9063669356472623
entropy,12,noise,0,False,0.964744061584744
entropy,12,noise,0,False,0.9377715248299767
entropy,12,noise,0,False,0.9228347764874021
entropy,12,noise,0,False,0.9113381997489687
entropy,12,noise,0,False,0.9283101676822532
entropy,12,noise,0,False,0.9258132809243242
entropy,12,noise,0,False,0.9492159542269701
entropy,12,noise,0,False,0.9041213228933933
entropy,12,noise,0,False,0.9280384348936156
entropy,12,noise,0,False,0.9756484512707947
entropy,12,noise,0,False,0.9146853078039245
entropy,12,noise,0,False,0.8867650415924899
entropy,12,noise,0,False,1.0098281774656228
entropy,12,noise,0,False,0.9445329475593431
entropy,12,noise,0,False,0.8958714936661722
entropy,12,noise,0,False,0.9380884277298758
entropy,12,noise,0,False,0.9092934834496844
entropy,12,noise,0,False,0.9449118759231359
entropy,12,noise,0,False,0.9226390743297042
entropy,12,noise,0,False,0.9631620832649004
entropy,12,noise,0,False,0.9659477357297119
entropy,12,noise,0,False,0.9648562607498463
entropy,12,noise,0,False,0.9865500524207573
entropy,12,noise,0,False,0.9207640256927736
entropy,12,noise,0,False,0.9189973689407342
entropy,12,noise,0,False,0.942652448709161
entropy,12,noise,0,False,0.8888704601870081
entropy,12,noise,0,False,0.9333215983052734
entropy,12,noise,0,False,0.8649991424869639
entropy,12,noise,0,False,0.925785971768492
entropy,12,noise,0,False,0.8637204564551797
entropy,12,noise,0,False,0.9703429822932522
entropy,12,noise,0,False,0.9692463130165001
entropy,12,noise,0,False,0.9559216913923771
entropy,12,noise,0,False,0.9260038526331499
entropy,12,noise,0,False,0.9030574614938969
entropy,12,noise,0,False,0.9059611447509419
entropy,12,noise,0,False,0.9740244727896572
entropy,12,noise,0,False,0.9851938218824332
entropy,12,noise,0,False,0.9307355807758848
entropy,12,noise,0,False,0.9064307947511367
entropy,12,noise,0,False,0.8714750311089139
entropy,12,noise,0,False,0.8388450995455909
entropy,12,noise,0,False,0.8743289872880553
entropy,12,noise,0,False,0.9315957454047921
entropy,12,noise,0,False,0.9068044019591175
entropy,12,noise,0,False,0.9414850721557961
entropy,12,noise,0,False,0.949571878045135
entropy,12,noise,0,False,0.9469529756491488
entropy,12,noise,0,False,0.949779942436838
entropy,12,noise,0,False,0.9264848461232263
entropy,12,noise,0,False,0.9024666745995169
entropy,12,noise,0,False,0.872683340571277
entropy,12,noise,0,False,0.8453901067777265
entropy,12,noise,0,False,0.8119131107260165
entropy,12,noise,0,False,0.8222988861617277
entropy,12,noise,0,False,0.9619947683610348
entropy,12,noise,0,False,0.8598824115782675
entropy,12,noise,0,False,0.921195660377498
entropy,12,noise,0,False,0.9550124238744833
entropy,12,noise,0,False,0.9961196238877598
entropy,12,noise,0,False,0.9184843824692586
entropy,12,noise,0,False,0.9681054792312829
entropy,12,noise,0,False,0.944177851778362
entropy,12,noise,0,False,0.9192844300650777
entropy,12,noise,0,False,0.913853584792571
entropy,12,noise,0,False,0.9400031962648157
entropy,12,noise,0,False,0.9186929551337655
entropy,12,noise,0,False,0.840660911254715
entropy,12,noise,0,False,0.8604792208067182
entropy,12,noise,0,False,0.9336201936264383
entropy,12,noise,0,False,0.9130111556215788
entropy,12,noise,0,False,0.9087864554642642
entropy,12,noise,0,False,0.9436262126611727
entropy,12,noise,0,False,0.932968336164272
entropy,12,noise,0,False,0.872239915773366
entropy,12,noise,0,False,0.8039931708216164
entropy,12,noise,0,False,0.8530134118598667
entropy,12,noise,0,False,0.8113659162192828
entropy,12,noise,0,False,0.7728363042791149
entropy,12,noise,0,False,0.6718957686601683
entropy,12,noise,0,False,0.4346509168870615
entropy,12,sync50,50,True,0.021587676489378094
entropy,12,sync50,50,True,0.006045515456386541
entropy,12,sync50,50,True,0.0032535978824665968
entropy,12,sync50,50,True,0.029619065872449557
entropy,12,sync50,50,True,0.010285543949407616
entropy,12,sync50,50,True,0.009370508652397413
entropy,12,sync50,50,True,0.020582175472331876
entropy,12,sync50,50,True,0.015576624984614651
entropy,12,sync50,50,True,0.005976206139261198
entropy,12,sync50,50,True,0.02863414913749518
entropy,12,sync50,50,True,0.009963190836257185
entropy,12,sync50,50,True,0.003590322236699084
entropy,12,sync50,50,True,0.009499563170133118
entropy,12,sync50,50,True,0.013027859942938091
entropy,12,sync50,50,True,0.016270495749401426
entropy,12,sync50,50,True,0.005979185382289032
entropy,12,sync50,50,True,0.006346452690335402
entropy,12,sync50,50,True,0.007342266291866739
entropy,12,sync50,50,True,0.008757989674361921
entropy,12,sync50,50,True,0.023906787254463602
entropy,12,sync50,50,True,0.0021094034403423834
entropy,12,sync50,50,True,0.01527987644475659
entropy,12,sync50,50,True,0.012685113254635061
entropy,12,sync50,50,True,0.00747594298567078
entropy,12,sync50,50,True,0.007116849217538412
entropy,12,sync50,50,True,0.010249566122183973
entropy,12,sync50,50,True,0.014747004670932373
entropy,12,sync50,50,True,0.03603755120657359
entropy,12,sync50,50,True,0.009119247789665108
entropy,12,sync50,50,True,0.027675904228129156
entropy,12,sync50,50,True,0.00826369219549905
entropy,12,sync50,50,True,0.008940006429394076
entropy,12,sync50,50,True,0.005623949601055722
entropy,12,sync50,50,True,0.01772474272017055
entropy,12,sync50,50,True,0.008665815811859767
entropy,12,sync50,50,True,0.017732217280341467
entropy,12,sync50,50,True,0.028121977561876288
entropy,12,sync50,50,False,0.04310623792849577
entropy,12,sync50,50,True,0.03093930544222334
entropy,12,sync50,50,False,0.4191900424313959
entropy,12,sync50,50,False,0.7061591269050321
entropy,12,sync50,50,False,0.8287688815070475
entropy,12,sync50,50,False,0.8195002472739934
entropy,12,sync50,50,False,0.7987136239832308
entropy,12,sync50,50,False,0.935173591689888
entropy,12,sync50,50,False,0.9230281367323163
entropy,12,sync50,50,False,0.9142641885718987
entropy,12,sync50,50,False,0.9431163961396647
entropy,12,sync50,50,False,0.9349130116841928
entropy,12,sync50,50,False,0.9736468807358518
entropy,12,noise,0,False,0.9720634501899075
entropy,12,noise,0,False,0.960119719724104
entropy,12,noise,0,False,0.8981997835739688
entropy,12,noise,0,False,0.9075787833321451
entropy,12,noise,0,False,0.9589725460389522
entropy,12,noise,0,False,0.8324774252429192
entropy,12,noise,0,False,0.9668736062437999
entropy,12,noise,0,False,0.8377307468790216
entropy,12,noise,0,False,0.8441492322131456
entropy,12,noise,0,False,0.8729149068386002
entropy,12,noise,0,False,0.9537845973823238
entropy,12,noise,0,False,0.9295590119384824
entropy,12,noise,0,False,0.9279190677913944
entropy,12,noise,0,False,0.9529648551910956
entropy,12,noise,0,False,0.9325125622736827
entropy,12,noise,0,False,0.9127104090945701
entropy,12,noise,0,False,0.9204274150561389
entropy,12,noise,0,False,0.9435808518429718
entropy,12,noise,0,False,0.9497560591473382
entropy,12,noise,0,False,0.9719305883919604
entropy,12,noise,0,False,0.9015605770315904
entropy,12,noise,0,False,0.9440684918560356
entropy,12,noise,0,False,0.8445963859405154
entropy,12,noise,0,False,0.930888393085606
entropy,12,noise,0,False,0.8762313450808179
entropy,12,noise,0,False,0.9342882074614938
entropy,12,noise,0,False,0.7718842085627438
entropy,12,noise,0,False,0.7983567452689577
entropy,12,noise,0,False,0.9018209663303458
entropy,12,noise,0,False,0.9576204910533914
entropy,12,noise,0,False,0.9596544359836128
entropy,12,noise,0,False,0.9466287272465191
entropy,12,noise,0,False,0.9119803697956204
entropy,12,noise,0,False,0.9284163445132851
entropy,12,noise,0,False,0.9808685836157622
entropy,12,noise,0,False,0.9185947479943815
entropy,12,noise,0,False,0.9304310921780901
entropy,12,noise,0,False,0.9239394285971294
entropy,12,noise,0,False,0.924941391391656
entropy,12,noise,0,False,0.891620949720453
entropy,12,noise,0,False,0.9399008135726676
entropy,12,noise,0,False,0.9226744279680104
entropy,12,noise,0,False,0.9162762745595399
entropy,12,noise,0,False,0.9579811118384507
entropy,12,noise,0,False,0.9448611939491236
entropy,12,noise,0,False,0.9795103794372065
entropy,12,noise,0,False,0.9389865424648272
entropy,12,noise,0,False,0.9331549098859468
entropy,12,noise,0,False,0.913492964007512
entropy,12,noise,0,False,0.9160270380437265
entropy,12,noise,0,False,0.923761028415369
entropy,12,noise,0,False,0.9474017854508858
entropy,12,noise,0,False,0.8940707579363145
entropy,12,noise,0,False,0.932175634071184
entropy,12,noise,0,False,0.9765366878832917
entropy,12,noise,0,False,0.9334499538432657
entropy,12,noise,0,False,0.9928771919295628
entropy,12,noise,0,False,0.9319293767983985
entropy,12,noise,0,False,0.9031803668186371
entropy,12,noise,0,False,0.9333499130639018
entropy,12,noise,0,False,0.866629842281915
entropy,12,noise,0,False,0.9711356843863405
entropy,12,noise,0,False,0.8780320191611761
entropy,12,noise,0,False,0.9061871991555144
entropy,12,noise,0,False,0.9199201311543541
entropy,12,noise,0,False,0.9302205699574901
entropy,12,noise,0,False,0.9481641991451142
entropy,12,noise,0,False,0.9490234220192402
entropy,12,noise,0,False,0.9012846686901896
entropy,12,noise,0,False,0.8780548837065525
entropy,12,noise,0,False,0.9243903896047105
entropy,12,noise,0,False,0.88395107436905
entropy,12,noise,0,False,0.9281891576469918
entropy,12,noise,0,False,0.9280065687711412
entropy,12,noise,0,False,0.9467842628829033
entropy,12,noise,0,False,0.9271550111641258
entropy,12,noise,0,False,0.8987915892124716
entropy,12,noise,0,False,0.933276428194012
entropy,12,noise,0,False,0.9382065201716083
entropy,12,noise,0,False,0.9675093073330765
entropy,12,noise,0,False,0.91038142020703
entropy,12,noise,0,False,0.9287014451387239
entropy,12,noise,0,False,0.9244289131929848
entropy,12,noise,0,False,0.9221366033109268
entropy,12,noise,0,False,0.9393736443685341
entropy,12,noise,0,False,0.9248228523266186
entropy,12,noise,0,False,0.9008221734857866
entropy,12,noise,0,False,0.9301100137254277
entropy,12,noise,0,False,0.9391956124593257
entropy,12,noise,0,False,0.8559919162967888
entropy,12,noise,0,False,0.8795017983159172
entropy,12,noise,0,False,0.9205761773106107
entropy,12,noise,0,False,0.9295726973411478
entropy,12,noise,0,False,0.9383211903069344
entropy,12,noise,0,False,0.9435671664403065
entropy,12,noise,0,False,0.9599261687722505
entropy,12,noise,0,False,0.9494862216481801
entropy,12,noise,0,False,0.9848235753313589
entropy,12,noise,0,False,0.933218768989821
entropy,12,noise,0,False,0.8706054218395305
entropy,12,noise,0,False,0.9275421130678339
entropy,12,noise,0,False,0.9611790110156306
entropy,12,noise,0,False,0.94931129803944
entropy,12,noise,0,False,0.9816638690352617
entropy,12,noise,0,False,0.9736138690103298
entropy,12,noise,0,False,0.9236595354099044
entropy,12,noise,0,False,0.9081974515031761
entropy,12,noise,0,False,0.9158476191178431
entropy,12,noise,0,False,0.9034789621398023
entropy,12,noise,0,False,0.965450905631126
entropy,12,noise,0,False,0.9097335475906883
entropy,12,noise,0,False,0.941465745832939
entropy,12,noise,0,False,0.9046711152292759
entropy,12,noise,0,False,0.9523316867215421
entropy,12,noise,0,False,0.9849711945700473
entropy,12,noise,0,False,0.9164376418230545
entropy,12,noise,0,False,0.9752033218903442
entropy,12,noise,0,False,0.9566332324056535
entropy,12,noise,0,False,0.9576827072242249
entropy,12,noise,0,False,0.9288790304246275
entropy,12,noise,0,False,0.8266454112501604
entropy,12,noise,0,False,0.8529944669508889
entropy,12,noise,0,False,0.9644025764156025
entropy,12,noise,0,False,0.8863182692789986
entropy,12,noise,0,False,0.9169442883945954
entropy,12,noise,0,False,0.9534518071672275
entropy,12,noise,0,False,0.8811944356426096
entropy,12,noise,0,False,0.9099603009750041
entropy,12,noise,0,False,0.929121927040506
entropy,12,noise,0,False,0.9227305601552743
entropy,12,noise,0,False,0.8692618579597488
entropy,12,noise,0,False,0.8718074530514581
entropy,12,noise,0,False,0.8707965018211603
entropy,12,noise,0,False,0.8744382072101299
entropy,12,noise,0,False,0.8784081458475532
entropy,12,noise,0,False,0.9207446993699169
entropy,12,noise,0,False,0.9112268286210501
entropy,12,noise,0,False,0.9148675152658967
entropy,12,noise,0,False,0.9369818019799168
entropy,12,noise,0,False,0.9516374476842037
entropy,12,noise,0,False,0.8545222119328741
entropy,12,noise,0,False,0.9701418951317283
entropy,12,noise,0,False,0.9207930394311454
entropy,12,noise,0,False,0.9380444539283503
entropy,12,noise,0,False,0.8681560602469733
entropy,12,noise,0,False,0.8590214841216022
entropy,12,noise,0,False,0.9136905129465163
entropy,12,noise,0,False,0.9209239275888607
entropy,12,noise,0,False,0.9463735974540759
entropy,12,noise,0,False,0.9804251588178508
entropy,12,noise,0,False,0.9385737874796547
entropy,12,noise,0,False,0.9596140787553596
entropy,12,noise,0,False,0.9256149170894628
entropy,12,noise,0,False,0.9468708089665411
entropy,12,noise,0,False,0.9443829237857102
entropy,12,noise,0,False,0.9718402481694379
entropy,12,noise,0,False,0.9519927341721242
entropy,12,noise,0,False,0.8885060452630642
entropy,12,noise,0,False,0.9826879466887334
entropy,12,noise,0,False,0.9747845445711019
entropy,12,noise,0,False,0.906774369476623
