function,window,status,sync_laps,coup_per,distance
entropy,12,noise,0,False,0.9462542434931822
entropy,12,noise,0,False,0.9298339146770869
entropy,12,noise,0,False,0.9713837752991057
entropy,12,noise,0,False,0.9926237667196589
entropy,12,noise,0,False,0.9034190878817523
entropy,12,noise,0,False,0.9045113908988014
entropy,12,noise,0,False,1.0024901663031258
entropy,12,noise,0,False,0.917770817109063
entropy,12,noise,0,False,0.9223623379511197
entropy,12,noise,0,False,0.8817472710695347
entropy,12,noise,0,False,0.9157776108209741
entropy,12,noise,0,False,0.9350399149960842
entropy,12,noise,0,False,0.9934098729964475
entropy,12,noise,0,False,0.9459802304412603
entropy,12,noise,0,False,0.9228914807954844
entropy,12,noise,0,False,0.8891312308996424
entropy,12,noise,0,False,0.9335083627338875
entropy,12,noise,0,False,0.9497637860639483
entropy,12,noise,0,False,1.00303140109795
entropy,12,noise,0,False,0.9635113605600774
entropy,12,noise,0,False,0.9523396695545174
entropy,12,noise,0,False,0.971374662591674
entropy,12,noise,0,False,0.9479759076995726
entropy,12,noise,0,False,0.9136680166736921
entropy,12,noise,0,False,0.9373689038836239
entropy,12,noise,0,False,0.9549294291546921
entropy,12,noise,0,False,0.9636532107937956
entropy,12,noise,0,False,0.9185619269757983
entropy,12,noise,0,False,0.9287336288270627
entropy,12,noise,0,False,0.9846228695837141
entropy,12,noise,0,False,0.9387366686187695
entropy,12,noise,0,False,0.813027719308951
entropy,12,noise,0,False,0.9416859686103805
entropy,12,noise,0,False,0.8728132231261962
entropy,12,noise,0,False,0.8192653203497631
entropy,12,noise,0,False,0.9268057338689488
entropy,12,noise,0,False,0.9632662995970276
entropy,12,noise,0,False,0.980713238686318
entropy,12,noise,0,False,0.9401032370441795
entropy,12,noise,0,False,0.902708565612599
entropy,12,noise,0,False,0.9284990833167115
entropy,12,noise,0,False,0.8976891390152766
entropy,12,noise,0,False,0.948490727811028
entropy,12,noise,0,False,0.8781173557937509
entropy,12,noise,0,False,0.9423578513751469
entropy,12,noise,0,False,0.8601604842668393
entropy,12,noise,0,False,0.8839519024062332
entropy,12,noise,0,False,0.8439088682169904
entropy,12,noise,0,False,0.8305203874889933
entropy,12,noise,0,False,0.9490415388910343
entropy,12,noise,0,False,0.8899844314396979
entropy,12,noise,0,False,0.9416107660166246
entropy,12,noise,0,False,0.9124758635842185
entropy,12,noise,0,False,0.9870371951038286
entropy,12,noise,0,False,0.9456986195301684
entropy,12,noise,0,False,0.9528763486085532
entropy,12,noise,0,False,0.9594688678647343
entropy,12,noise,0,False,0.9368576219946882
entropy,12,noise,0,False,0.955272175842995
entropy,12,noise,0,False,0.9264844647093473
entropy,12,noise,0,False,0.9549559102733407
entropy,12,noise,0,False,0.9454260587043475
entropy,12,noise,0,False,0.9357653189776387
entropy,12,noise,0,False,0.9712962236126712
entropy,12,noise,0,False,0.9226567445781937
entropy,12,noise,0,False,0.9390832225872836
entropy,12,noise,0,False,0.9305265107813856
entropy,12,noise,0,False,0.899003001119755
entropy,12,noise,0,False,0.9765617167758394
entropy,12,noise,0,False,0.8616215684675352
entropy,12,noise,0,False,0.9685938182240901
entropy,12,noise,0,False,0.9370631537666676
entropy,12,noise,0,False,0.926730084651888
entropy,12,noise,0,False,0.8316076869160951
entropy,12,noise,0,False,0.9327527355628987
entropy,12,noise,0,False,0.9411257876807244
entropy,12,noise,0,False,0.9214367233533967
entropy,12,noise,0,False,0.9545268082083391
entropy,12,noise,0,False,0.8292106502305912
entropy,12,noise,0,False,0.985088330889818
entropy,12,noise,0,False,0.953002679799626
entropy,12,noise,0,False,0.9133670794397437
entropy,12,noise,0,False,0.8712634284946916
entropy,12,noise,0,False,0.8688329466016871
entropy,12,noise,0,False,0.9573614380646237
entropy,12,noise,0,False,0.9532714333452357
entropy,12,noise,0,False,0.9204357793029931
entropy,12,noise,0,False,0.9688720684782748
entropy,12,noise,0,False,0.9642382299090595
entropy,12,noise,0,False,0.9644067519683659
entropy,12,noise,0,False,0.946336600882729
entropy,12,noise,0,False,0.9718360726166746
entropy,12,noise,0,False,0.9452526621125343
entropy,12,noise,0,False,0.9220750861198366
entropy,12,noise,0,False,0.9426467461394705
entropy,12,noise,0,False,0.9117168105468971
entropy,12,noise,0,False,0.8924816864701788
entropy,12,noise,0,False,0.963514339803105
entropy,12,noise,0,False,0.956560562431621
entropy,12,noise,0,False,0.9106841910809584
entropy,12,noise,0,False,0.8326997992262051
entropy,12,noise,0,False,0.9161520329248116
entropy,12,noise,0,False,0.821070183124212
entropy,12,noise,0,False,0.9919670963744851
entropy,12,noise,0,False,0.9127820603244796
entropy,12,noise,0,False,0.8765831549957182
entropy,12,noise,0,False,0.9645244629962195
entropy,12,noise,0,False,0.9528719823488504
entropy,12,noise,0,False,0.9731712722496022
entropy,12,noise,0,False,0.9670291418801842
entropy,12,noise,0,False,0.9421506150206274
entropy,12,noise,0,False,0.890705151595685
entropy,12,noise,0,False,0.9423926967406493
entropy,12,noise,0,False,0.9854432491051861
entropy,12,noise,0,False,0.9255995887537569
entropy,12,noise,0,False,0.9674542590993608
entropy,12,noise,0,False,0.9367307318241233
entropy,12,noise,0,False,0.9327636324294761
entropy,12,noise,0,False,0.9665568940508409
entropy,12,noise,0,False,0.9210834612123955
entropy,12,noise,0,False,0.9468594654766593
entropy,12,noise,0,False,0.9081751459372911
entropy,12,noise,0,False,0.9337984031012585
entropy,12,noise,0,False,0.9101546668227143
entropy,12,noise,0,False,0.921389211329352
entropy,12,noise,0,False,0.9158507890678105
entropy,12,noise,0,False,0.9012569781204782
entropy,12,noise,0,False,0.9376714840506128
entropy,12,noise,0,False,0.8841729400795317
entropy,12,noise,0,False,1.0014151495334231
entropy,12,noise,0,False,0.9492352805498274
entropy,12,noise,0,False,0.8858559647815356
entropy,12,noise,0,False,0.925344012338009
entropy,12,noise,0,False,0.9351288029925058
entropy,12,noise,0,False,0.9304117658552329
entropy,12,noise,0,False,0.9191455590743871
entropy,12,noise,0,False,0.9550947812640307
entropy,12,noise,0,False,0.9525432893357648
entropy,12,noise,0,False,0.9043890576948797
entropy,12,noise,0,False,0.9108210377247297
entropy,12,noise,0,False,0.904544784038203
entropy,12,noise,0,False,0.9148806923957584
entropy,12,noise,0,False,0.867574401788616
entropy,12,noise,0,False,0.8615285049183504
entropy,12,noise,0,False,0.8619676141632457
entropy,12,noise,0,False,0.881533388192028
entropy,12,noise,0,False,0.78062851283444
entropy,12,noise,0,False,0.7152085439634401
entropy,12,noise,0,False,0.8312769079065918
entropy,12,noise,0,False,0.751985565968113
entropy,12,noise,0,False,0.7040839314999481
entropy,12,sync20,20,False,0.5383430876425014
entropy,12,sync20,20,False,0.7190730047495748
entropy,12,sync20,20,False,0.8108132714992968
entropy,12,sync20,20,False,0.8002540994717728
entropy,12,sync20,20,False,0.7822419758628798
entropy,12,sync20,20,False,0.7241527390869252
entropy,12,sync20,20,False,0.484306412391283
entropy,12,sync20,20,False,0.29591783656376347
entropy,12,sync20,20,False,0.2460072729165974
entropy,12,sync20,20,False,0.5310945222300638
entropy,12,sync20,20,False,0.7551038962918344
entropy,12,sync20,20,False,0.8026848337212165
entropy,12,sync20,20,False,0.7625342889782185
entropy,12,sync20,20,False,0.7698838343375372
entropy,12,sync20,20,False,0.9372238836999385
entropy,12,sync20,20,False,0.8679946929834583
entropy,12,sync20,20,False,0.9174012078882325
entropy,12,sync20,20,False,0.8810800852716625
entropy,12,sync20,20,False,0.8536436010863921
entropy,12,sync20,20,False,0.9506545552961687
entropy,12,noise,0,False,0.9022010910038742
entropy,12,noise,0,False,0.8885259957748384
entropy,12,noise,0,False,0.9294340170573969
entropy,12,noise,0,False,0.9695383777307907
entropy,12,noise,0,False,0.9124154303466772
entropy,12,noise,0,False,0.9429239907908589
entropy,12,noise,0,False,0.9102168829935475
entropy,12,noise,0,False,0.9533364380521577
entropy,12,noise,0,False,0.8438460147159126
entropy,12,noise,0,False,0.8971136297499147
entropy,12,noise,0,False,0.9229907587470907
entropy,12,noise,0,False,0.9553024642418552
entropy,12,noise,0,False,0.7754256824654107
entropy,12,noise,0,False,0.952731137717928
entropy,12,noise,0,False,0.9489925614995618
entropy,12,noise,0,False,0.8631358187537945
entropy,12,noise,0,False,0.8373289539698527
entropy,12,noise,0,False,0.8391991897237756
entropy,12,noise,0,False,0.9136497090949582
entropy,12,noise,0,False,0.8981874344812903
entropy,12,noise,0,False,0.9149620441825097
entropy,12,noise,0,False,0.9920103059868416
entropy,12,noise,0,False,0.8609970201612012
entropy,12,noise,0,False,0.9505163216357223
entropy,12,noise,0,False,0.9014823951948063
entropy,12,noise,0,False,0.936337112454869
entropy,12,noise,0,False,0.9200890346275388
entropy,12,noise,0,False,0.9689180666267194
entropy,12,noise,0,False,0.9745571669978691
entropy,12,noise,0,False,0.9413220619592408
entropy,12,noise,0,False,0.9096215391325255
entropy,12,noise,0,False,0.9382855169042486
entropy,12,noise,0,False,0.9076981504343662
entropy,12,noise,0,False,0.9066750276770027
entropy,12,noise,0,False,0.9128659447309538
entropy,12,noise,0,False,0.9136720146608432
entropy,12,noise,0,False,0.9514892575505507
entropy,12,noise,0,False,0.8963514067626257
entropy,12,noise,0,False,0.8614131358032805
entropy,12,noise,0,False,0.9980736823986578
entropy,12,noise,0,False,0.9597357877703641
entropy,12,noise,0,False,0.9115805373853556
entropy,12,noise,0,False,0.9074375704286708
entropy,12,noise,0,False,0.9188173126846066
entropy,12,noise,0,False,0.9488509019727824
entropy,12,noise,0,False,0.9442490563849673
entropy,12,noise,0,False,0.9892961756944992
entropy,12,noise,0,False,0.9664130194702031
entropy,12,noise,0,False,0.8631923323549378
entropy,12,noise,0,False,0.8600232562091896
entropy,12,noise,0,False,0.8947323028139951
entropy,12,noise,0,False,0.8803200134902185
entropy,12,noise,0,False,0.9415979703006421
entropy,12,noise,0,False,0.9386969487207601
entropy,12,noise,0,False,0.8835274225173004
entropy,12,noise,0,False,0.8725383203875914
entropy,12,noise,0,False,0.9079223580576317
entropy,12,noise,0,False,0.8818361590659562
entropy,12,noise,0,False,0.9134633129388962
entropy,12,noise,0,False,0.9250000561986436
entropy,12,noise,0,False,0.9636048707325668
entropy,12,noise,0,False,0.9360798799647541
entropy,12,noise,0,False,0.9159219936744156
entropy,12,noise,0,False,0.9246543302673129
entropy,12,noise,0,False,0.9253704934566573
entropy,12,noise,0,False,0.8942983262164872
entropy,12,noise,0,False,0.9304036054566454
entropy,12,noise,0,False,0.9571735280329614
entropy,12,noise,0,False,0.9314057458167846
entropy,12,noise,0,False,0.9217506470102677
entropy,12,noise,0,False,0.9401458745357174
entropy,12,noise,0,False,0.8544488429790977
entropy,12,noise,0,False,0.9069114068273336
entropy,12,noise,0,False,0.9065026366879856
entropy,12,noise,0,False,0.9507964055298871
entropy,12,noise,0,False,0.9014783972076554
entropy,12,noise,0,False,0.9341348230309543
entropy,12,noise,0,False,0.9190538825418773
entropy,12,noise,0,False,0.9539119473175193
entropy,12,noise,0,False,0.9048656717839259
entropy,12,noise,0,False,0.9253965279520011
entropy,12,noise,0,False,0.942381353250767
entropy,12,noise,0,False,0.9861062593502944
entropy,12,noise,0,False,0.9388125085427697
entropy,12,noise,0,False,0.9756402777308808
entropy,12,noise,0,False,0.9561732698209737
entropy,12,noise,0,False,0.9162838107692104
entropy,12,noise,0,False,0.966314812330819
entropy,12,noise,0,False,0.9530192175863943
entropy,12,noise,0,False,0.9270838065575215
entropy,12,noise,0,False,0.8750343791083364
entropy,12,noise,0,False,0.9712457192042718
entropy,12,noise,0,False,0.9505768200826896
entropy,12,noise,0,False,0.9059004555970358
entropy,12,noise,0,False,0.9240024728051466
entropy,12,noise,0,False,0.8994217784389973
entropy,12,noise,0,False,0.9441917147466401
entropy,12,noise,0,False,0.9486617956313845
entropy,12,noise,0,False,0.9249970769556157
entropy,12,noise,0,False,0.9357207861966219
entropy,12,noise,0,False,0.9077571966552322
entropy,12,noise,0,False,0.9367622165327191
entropy,12,noise,0,False,0.9592812753989363
entropy,12,noise,0,False,0.9331855796986861
entropy,12,noise,0,False,0.953793598959422
entropy,12,noise,0,False,0.9566284195226458
entropy,12,noise,0,False,0.9349553932593657
entropy,12,noise,0,False,0.9251051005679547
entropy,12,noise,0,False,0.9967408246785141
entropy,12,noise,0,False,0.9887363761787222
entropy,12,noise,0,False,0.9286415708806743
entropy,12,noise,0,False,0.9257247743417817
entropy,12,noise,0,False,0.9485714422675351
entropy,12,noise,0,False,0.9637097243949386
entropy,12,noise,0,False,0.9521648075952767
entropy,12,noise,0,False,0.9716359910579464
entropy,12,noise,0,False,0.967905588379494
entropy,12,noise,0,False,0.9055532026487776
entropy,12,noise,0,False,0.8911349526404297
entropy,12,noise,0,False,0.9480759484789366
entropy,12,noise,0,False,0.9112282808471506
entropy,12,noise,0,False,0.9131945725346133
entropy,12,noise,0,False,0.9370084738055044
entropy,12,noise,0,False,0.9296405544321731
entropy,12,noise,0,False,0.9229799873780276
entropy,12,noise,0,False,0.9426612595793195
entropy,12,noise,0,False,0.9270428119990239
entropy,12,noise,0,False,0.8481879176282767
entropy,12,noise,0,False,0.8982542728281925
entropy,12,noise,0,False,0.9346898096637233
entropy,12,noise,0,False,0.9300051600630554
entropy,12,noise,0,False,0.9663824787149042
entropy,12,noise,0,False,0.9250866022822815
entropy,12,noise,0,False,0.9354154174935445
entropy,12,noise,0,False,0.9081297851190903
entropy,12,noise,0,False,0.9208439121120968
entropy,12,noise,0,False,0.9270770200342817
entropy,12,noise,0,False,0.9623860458175055
entropy,12,noise,0,False,0.9020760344732901
entropy,12,noise,0,False,0.9372135589541797
entropy,12,noise,0,False,0.9274074176299063
entropy,12,noise,0,False,0.9470830489110076
entropy,12,noise,0,False,0.9076086251077005
entropy,12,noise,0,False,0.9382743641213065
entropy,12,noise,0,False,0.8961110427664705
entropy,12,noise,0,False,0.9238982564730194
entropy,12,noise,0,False,0.9309255803638918
entropy,12,noise,0,False,0.9041551495147726
entropy,12,noise,0,False,0.9442303673923542
entropy,12,noise,0,False,0.9480494673602882
entropy,12,noise,0,False,0.9294205223616709
entropy,12,noise,0,False,0.9829825440227471
entropy,12,noise,0,False,0.9362841370762456
entropy,12,noise,0,False,0.8412409267800321
entropy,12,noise,0,False,0.9038599148505142
entropy,12,noise,0,False,0.921273842214282
entropy,12,noise,0,False,0.9554018676909746
entropy,12,noise,0,False,0.9512811931588478
entropy,12,noise,0,False,0.9143127193400669
entropy,12,noise,0,False,0.8454109469761839
entropy,12,noise,0,False,0.9183261851557112
entropy,12,noise,0,False,0.9290889153149833
entropy,12,noise,0,False,0.9466860688848457
entropy,12,noise,0,False,0.9543815973177134
entropy,12,noise,0,False,0.8344473203623275
entropy,12,noise,0,False,0.9303031180539765
entropy,12,noise,0,False,0.9089048038223619
entropy,12,noise,0,False,0.9537427879279694
entropy,12,noise,0,False,0.9633154676954396
entropy,12,noise,0,False,0.9334409654074944
entropy,12,noise,0,False,0.91178916075655
entropy,12,noise,0,False,0.9405490701901537
entropy,12,noise,0,False,0.9726459366854481
entropy,12,noise,0,False,0.8403915335201884
entropy,12,noise,0,False,0.9413665330907586
entropy,12,noise,0,False,0.9225105280847723
entropy,12,noise,0,False,0.9030019666368769
entropy,12,noise,0,False,0.8712741346543291
entropy,12,noise,0,False,0.9263016199171312
entropy,12,noise,0,False,0.9471968910091504
entropy,12,noise,0,False,0.9289798860998482
entropy,12,noise,0,False,0.9464069905934775
entropy,12,noise,0,False,0.9753954074747703
entropy,12,noise,0,False,0.9754725837087579
entropy,12,noise,0,False,0.922521680867715
entropy,12,noise,0,False,0.9684850956320076
entropy,12,noise,0,False,0.8344626486980331
entropy,12,noise,0,False,0.8145949934820054
entropy,12,noise,0,False,0.8740952698148878
entropy,12,noise,0,False,0.9081182509222687
entropy,12,noise,0,False,0.9267277427391045
entropy,12,noise,0,False,0.9286419522945533
entropy,12,noise,0,False,0.9797104478546074
entropy,12,noise,0,False,0.9598446262785598
entropy,12,noise,0,False,0.9134671202191074
entropy,12,noise,0,False,0.8352700549379095
entropy,12,noise,0,False,0.648627153465205
entropy,12,noise,0,False,0.7598324544846013
entropy,12,noise,0,False,0.6498524958458138
entropy,12,noise,0,False,0.6730941216493249
entropy,12,sync50,50,False,0.5189524279293991
entropy,12,sync50,50,False,0.5207282769654762
entropy,12,sync50,50,False,0.5685988602070233
entropy,12,sync50,50,False,0.5225512434703925
entropy,12,sync50,50,False,0.3348070505448666
entropy,12,sync50,50,False,0.3007703840348199
entropy,12,sync50,50,True,0.03003618711732492
entropy,12,sync50,50,False,0.04259124025142824
entropy,12,sync50,50,True,0.005395553283699783
entropy,12,sync50,50,True,0.008608793937912917
entropy,12,sync50,50,False,0.391089719963833
entropy,12,sync50,50,False,0.35128642558182843
entropy,12,sync50,50,False,0.5619391211900617
entropy,12,sync50,50,False,0.64822934540186
entropy,12,sync50,50,False,0.7612040264999587
entropy,12,sync50,50,False,0.7991114320465756
entropy,12,sync50,50,False,0.8828427440365515
entropy,12,sync50,50,False,0.9425451288623452
entropy,12,sync50,50,False,0.730650105237576
entropy,12,sync50,50,False,0.6303037678766039
entropy,12,sync50,50,False,0.5270665429745698
entropy,12,sync50,50,False,0.33577048975112034
entropy,12,sync50,50,True,0.0060030686717882364
entropy,12,sync50,50,True,0.0018513560543707008
entropy,12,sync50,50,False,0.295007741008686
entropy,12,sync50,50,False,0.2849073837642784
entropy,12,sync50,50,False,0.3931028246955972
entropy,12,sync50,50,False,0.6364831507337343
entropy,12,sync50,50,False,0.6566879248592001
entropy,12,sync50,50,False,0.773625199091992
entropy,12,sync50,50,False,0.7972670400810571
entropy,12,sync50,50,False,0.8711854373648471
entropy,12,sync50,50,False,0.726850075676134
entropy,12,sync50,50,False,0.7761300686828956
entropy,12,sync50,50,False,0.5152526950636855
entropy,12,sync50,50,False,0.2514288738369681
entropy,12,sync50,50,True,0.005755983361819483
entropy,12,sync50,50,False,0.276479283412737
entropy,12,sync50,50,True,0.0055467226603809205
entropy,12,sync50,50,False,0.353916160996377
entropy,12,sync50,50,False,0.6058919769836402
entropy,12,sync50,50,False,0.7766110621729718
entropy,12,sync50,50,False,0.8108142771020932
entropy,12,sync50,50,False,0.7990075839870003
entropy,12,sync50,50,False,0.8232640951599459
entropy,12,sync50,50,False,0.9193701481115322
entropy,12,sync50,50,False,0.9357482860593933
entropy,12,sync50,50,False,0.942270987725645
entropy,12,sync50,50,False,0.9199776634996204
entropy,12,sync50,50,False,0.9154873797466629
entropy,12,noise,0,False,0.9314994466962139
entropy,12,noise,0,False,0.8899659331540246
entropy,12,noise,0,False,0.8958542700409873
entropy,12,noise,0,False,0.946723256163132
entropy,12,noise,0,False,0.9382256557875257
entropy,12,noise,0,False,0.8935086033664268
entropy,12,noise,0,False,0.9449227727897132
entropy,12,noise,0,False,0.9168629366078442
entropy,12,noise,0,False,0.9360610002652014
entropy,12,noise,0,False,0.9194403471153407
entropy,12,noise,0,False,0.9309520614825406
entropy,12,noise,0,False,0.9229293054040147
entropy,12,noise,0,False,0.9400742233058081
entropy,12,noise,0,False,0.9021344433639118
entropy,12,noise,0,False,0.9242895339294903
entropy,12,noise,0,False,0.8969179275922166
entropy,12,noise,0,False,0.929438829940405
entropy,12,noise,0,False,0.9356030751687681
entropy,12,noise,0,False,0.8644103292328158
entropy,12,noise,0,False,0.8455906218184325
entropy,12,noise,0,False,0.8838340006714401
entropy,12,noise,0,False,0.8545381775988241
entropy,12,noise,0,False,0.8449978105771325
entropy,12,noise,0,False,0.8777144789310334
entropy,12,noise,0,False,0.8806798062380938
entropy,12,noise,0,False,0.9563296334945417
entropy,12,noise,0,False,0.9387621441346219
entropy,12,noise,0,False,0.971892395510878
entropy,12,noise,0,False,0.967890450750728
entropy,12,noise,0,False,0.921386232086324
entropy,12,noise,0,False,0.9345679230831065
entropy,12,noise,0,False,0.9156439341271703
entropy,12,noise,0,False,0.9481133264641624
entropy,12,noise,0,False,0.9106308474297826
entropy,12,noise,0,False,0.904162304310564
entropy,12,noise,0,False,0.9355702541501854
entropy,12,noise,0,False,0.9379967511973655
entropy,12,noise,0,False,0.9662057831156838
entropy,12,noise,0,False,0.9131420437792945
entropy,12,noise,0,False,0.8512992838631463
entropy,12,noise,0,False,0.9331872842812254
entropy,12,noise,0,False,0.8856548776200115
entropy,12,noise,0,False,0.9347743314004419
entropy,12,noise,0,False,0.9353458558199799
entropy,12,noise,0,False,0.8912683117683691
entropy,12,noise,0,False,0.864648412965686
entropy,12,noise,0,False,0.9131687156048822
entropy,12,noise,0,False,0.9017572979334112
entropy,12,noise,0,False,0.8299321984237618
entropy,12,noise,0,False,0.9682662091645537
entropy,12,noise,0,False,0.9810450232986174
entropy,12,noise,0,False,0.9306946514268131
entropy,12,noise,0,False,0.9143167041858911
entropy,12,noise,0,False,0.916917425862068
entropy,12,noise,0,False,0.953571351835061
entropy,12,noise,0,False,1.015784549009223
entropy,12,noise,0,False,0.8877222808990601
entropy,12,noise,0,False,0.9575649961963721
entropy,12,noise,0,False,0.9303055890242007
entropy,12,noise,0,False,0.9977816176843671
entropy,12,noise,0,False,0.9950319561881059
entropy,12,noise,0,False,0.9598611640653283
entropy,12,noise,0,False,0.8713224747155579
entropy,12,noise,0,False,0.9127885909313536
entropy,12,noise,0,False,0.8961683712634705
entropy,12,noise,0,False,0.9224838562591848
entropy,12,noise,0,False,0.9525157278234939
entropy,12,noise,0,False,0.9427839741971203
entropy,12,noise,0,False,0.9573767664003296
entropy,12,noise,0,False,0.9583772021779293
entropy,12,noise,0,False,0.9282998297951672
entropy,12,noise,0,False,0.8945855780477701
entropy,12,noise,0,False,0.8908051923750488
entropy,12,noise,0,False,0.9344439338048172
entropy,12,noise,0,False,0.9626846411386705
entropy,12,noise,0,False,0.9238385729219085
entropy,12,noise,0,False,0.8753182702827127
entropy,12,noise,0,False,0.976339329651227
entropy,12,noise,0,False,0.875916784093703
entropy,12,noise,0,False,0.9219072013907748
entropy,12,noise,0,False,0.9332009080343915
entropy,12,noise,0,False,0.9310886522099467
entropy,12,noise,0,False,0.856039809734713
entropy,12,noise,0,False,0.9616329512662398
entropy,12,noise,0,False,0.8935826096504471
entropy,12,noise,0,False,0.9149425271527136
entropy,12,noise,0,False,0.9115946042019003
entropy,12,noise,0,False,0.9710881592209686
entropy,12,noise,0,False,0.9184453615509927
entropy,12,noise,0,False,0.9714867953214976
entropy,12,noise,0,False,0.9324133495315028
entropy,12,noise,0,False,0.9510763118584393
entropy,12,noise,0,False,0.9659855603382422
entropy,12,noise,0,False,0.9131420437792943
entropy,12,noise,0,False,0.9113978833000791
entropy,12,noise,0,False,0.9094763282418996
entropy,12,noise,0,False,0.9433469436628648
entropy,12,noise,0,False,0.9756265923282149
entropy,12,noise,0,False,0.9323610114831229
entropy,12,noise,0,False,0.9644882944620563
entropy,12,noise,0,False,0.9217958171215288
entropy,12,noise,0,False,0.9104854458322178
entropy,12,noise,0,False,0.9801977812446183
entropy,12,noise,0,False,0.9247541803397372
entropy,12,noise,0,False,0.9223993345224665
entropy,12,noise,0,False,0.9213965568320825
entropy,12,noise,0,False,0.9516821711721601
entropy,12,noise,0,False,0.9609506146982747
entropy,12,noise,0,False,0.9119587015599795
entropy,12,noise,0,False,0.9777467019281949
entropy,12,noise,0,False,0.9161792130232036
entropy,12,noise,0,False,0.9530915677960474
entropy,12,noise,0,False,0.9431298908353904
entropy,12,noise,0,False,0.9734501598340308
entropy,12,noise,0,False,0.9423483415252447
entropy,12,noise,0,False,0.9396392279641768
entropy,12,noise,0,False,0.9315219429690382
entropy,12,noise,0,False,0.9943076194588468
entropy,12,noise,0,False,0.9383531832883343
entropy,12,noise,0,False,0.9547018608745192
entropy,12,noise,0,False,0.899078203713511
entropy,12,noise,0,False,0.9676061781624732
entropy,12,noise,0,False,0.9542721866887003
entropy,12,noise,0,False,0.9640168108218825
entropy,12,noise,0,False,0.9212296777058169
entropy,12,noise,0,False,0.9648442182802215
entropy,12,noise,0,False,0.9681021185743762
entropy,12,noise,0,False,0.916341279266462
entropy,12,noise,0,False,0.8797068703232656
entropy,12,noise,0,False,0.94292303589475
entropy,12,noise,0,False,0.9425540640041636
entropy,12,noise,0,False,0.9473767565583384
entropy,12,noise,0,False,1.0014931406632668
entropy,12,noise,0,False,0.9468967818123852
entropy,12,noise,0,False,0.9300908781095103
entropy,12,noise,0,False,0.9100973383257149
entropy,12,noise,0,False,0.9168289192795254
entropy,12,noise,0,False,0.9817878583135501
entropy,12,noise,0,False,0.9212223322030861
entropy,12,noise,0,False,0.9070832895435463
entropy,12,noise,0,False,0.9121657472075589
entropy,12,noise,0,False,0.9658485229875315
entropy,12,noise,0,False,0.8461193180394928
entropy,12,noise,0,False,0.9076354876402277
entropy,12,noise,0,False,0.9411524595063123
entropy,12,noise,0,False,0.9364331552470821
entropy,12,noise,0,False,0.9276906846153656
entropy,12,noise,0,False,0.9525657856085892
entropy,12,noise,0,False,0.9400263298678839
entropy,12,noise,0,False,0.9300770019999054
entropy,12,noise,0,False,0.9012756671130913
entropy,12,noise,0,False,0.9479927630522058
entropy,12,noise,0,False,0.9235966819088268
entropy,12,noise,0,False,0.886828723130751
entropy,12,noise,0,False,0.9387154470064336
entropy,12,noise,0,False,0.889444963849574
entropy,12,noise,0,False,0.9027972629020806
entropy,12,noise,0,False,0.9403881469626789
entropy,12,noise,0,False,0.9635535514283107
entropy,12,noise,0,False,0.939019744897289
entropy,12,noise,0,False,0.9406258492816708
entropy,12,noise,0,False,0.8240695277595911
entropy,12,noise,0,False,0.946585390775238
entropy,12,noise,0,False,0.9077653701951467
